ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;12;411;469935114;11/17/2022;CSW;35598759;27686
2022;12;411;469955962;11/22/2022;CSW;35598759;27686
2022;12;411;319194701;11/16/2022;CSW;35598759;19672
2022;12;411;369820634;11/28/2022;CSW;35598759;19672
2022;12;411;368197018;11/28/2022;CSW;35598759;27686
2022;12;411;922975824;11/28/2022;CSW;35598759;27686
2022;12;411;922955086;11/17/2022;CSW;35598759;27686
2022;12;411;368198805;11/22/2022;CSW;35598759;27686
2022;12;411;668975629;11/16/2022;CSW;35598759;19672
2022;12;411;418307505;11/28/2022;CSW;35598759;19672
2022;12;411;418308382;11/28/2022;CSW;35598759;19672
2022;12;411;412018436;11/28/2022;CSW;35598759;16970
2022;12;411;413133095;11/28/2022;CSW;35598759;16970
2022;12;411;357699801;11/17/2022;CSW;35598759;16970
2022;12;411;434249966;11/22/2022;CSW;35598759;16970
2022;12;411;358869667;11/16/2022;CSW;35598759;16970
2022;12;411;362414552;11/28/2022;CSW;35598759;16970
2022;12;411;380577780;11/28/2022;CSW;35598759;16970
2022;12;411;357698014;11/17/2022;CSW;35598759;16970
2022;12;411;357639467;11/22/2022;CSW;35598759;16970
2022;12;411;206556384;11/16/2022;CSW;35598759;66672
2022;12;411;118716038;11/28/2022;CSW;35598759;39347
2022;12;411;118715251;11/28/2022;CSW;35598759;66672
2022;12;411;118714574;11/28/2022;CSW;35598759;36300
2022;12;411;433370458;11/28/2022;CSW;35598759;19672
2022;12;411;329060836;11/28/2022;CSW;35598759;27686
2022;12;411;973635621;11/28/2022;CSW;35598759;19672
2022;12;411;424287141;11/28/2022;CSW;35598759;11110
2022;12;411;307826846;11/28/2022;CSW;35598759;17346
2022;12;411;363566107;11/28/2022;CSW;35598759;17346
2022;12;411;415534738;11/17/2022;CSW;35598759;17346
2022;12;411;411295942;11/22/2022;CSW;35598759;66672
2022;12;411;393011243;11/16/2022;CSW;35598759;19672
2022;12;411;430476240;11/28/2022;CSW;35598759;19672
2022;12;411;382945465;11/28/2022;CSW;35598759;17346
2022;12;411;416388756;11/28/2022;CSW;35598759;17346
2022;12;411;400963504;11/28/2022;CSW;35598759;17346
2022;12;411;366152709;11/28/2022;CSW;35598759;19672
2022;12;411;407571944;11/28/2022;CSW;35598759;19672
2022;12;411;403163965;11/28/2022;CSW;35598759;19672
2022;12;411;213999659;11/28/2022;CSW;35598759;19672
2022;12;411;104511136;11/28/2022;CSW;35598759;19672
2022;12;411;104512913;11/28/2022;CSW;35598759;17346
2022;12;411;416467998;11/17/2022;CSW;35598759;19672
2022;12;411;416556909;11/22/2022;CSW;35598759;12306
2022;12;411;418024601;11/16/2022;CSW;35598759;19672
2022;12;411;115769287;11/28/2022;CSW;35598759;17346
2022;12;411;129917145;11/28/2022;CSW;35598759;59663
2022;12;411;429265204;11/17/2022;CSW;35598759;19224
2022;12;411;432646865;11/22/2022;CSW;35598759;19672
2022;12;411;866435188;11/16/2022;CSW;35598759;17346
2022;12;411;114305608;11/28/2022;CSW;35598759;17346
2022;12;411;433280560;11/28/2022;CSW;35598759;19672
