A?O_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2021;9;411;205035985;18-sep-21;AT3;32562286;66646
2021;9;411;205148062;17-sep-21;CSW;32548904;16610
2021;9;411;205488049;19-sep-21;PSE;32562378;16610
2021;9;411;205624001;19-sep-21;AT1;32562288;47618
2021;9;411;205785999;18-sep-21;AT1;32562280;27383
2021;9;411;205904654;17-sep-21;CSW;32548904;63877
2021;9;411;206116630;18-sep-21;AT1;32562280;63877
2021;9;411;206202400;17-sep-21;CSW;32548904;63877
2021;9;411;206277618;18-sep-21;AT3;32562286;52660
2021;9;411;206296689;19-sep-21;PSE;32562378;63877
2021;9;411;206310572;18-sep-21;AT1;32562280;29879
2021;9;411;206318828;18-sep-21;RM3;32562360;63877
2021;9;411;206320441;19-sep-21;PSE;32562378;33745
2021;9;411;206327910;17-sep-21;CSW;32548904;380688
2021;9;411;206630601;18-sep-21;AT1;32562280;26512
2021;9;411;207760044;18-sep-21;AT1;32562280;6275
2021;9;411;207793102;18-sep-21;AT3;32562286;49807
2021;9;411;207878036;17-sep-21;CSW;32548904;30729
2021;9;411;208117225;18-sep-21;RM6;32562361;49807
2021;9;411;208123076;17-sep-21;CSW;32548904;30397
2021;9;411;208381470;18-sep-21;RM6;32562361;26512
2021;9;411;208459876;18-sep-21;AT1;32562280;28465
2021;9;411;208993695;18-sep-21;166;32562328;63877
2021;9;411;209129617;18-sep-21;AT3;32562286;39090
2021;9;411;209159334;17-sep-21;CSW;32548904;640840
2021;9;411;209172603;18-sep-21;AT3;32562286;63877
2021;9;411;209322772;18-sep-21;PSE;32562371;63877
2021;9;411;209325013;18-sep-21;PSE;32562371;63877
2021;9;411;209342510;18-sep-21;AT3;32562286;19297
2021;9;411;209360704;18-sep-21;AT1;32562280;16610
2021;9;411;209414224;19-sep-21;PSE;32562378;19858
2021;9;411;209503235;18-sep-21;RM3;32562360;18837
2021;9;411;209731912;17-sep-21;166;32562327;17064
2021;9;411;210166518;17-sep-21;CSW;32548904;18837
2021;9;411;210191320;19-sep-21;RM3;32562363;18837
2021;9;411;210323205;17-sep-21;R79;32562325;26512
2021;9;411;210341499;18-sep-21;RM1;32562359;84808
2021;9;411;210447948;17-sep-21;CSW;32548904;18845
2021;9;411;210508806;18-sep-21;AT3;32562286;16610
2021;9;411;210514647;17-sep-21;R79;32562325;18837
2021;9;411;210577322;19-sep-21;166;32562330;17064
2021;9;411;210579996;17-sep-21;CSW;32548904;16610
2021;9;411;210602971;17-sep-21;CSW;32548904;16610
2021;9;411;210603758;17-sep-21;CSW;32548904;17501
2021;9;411;210612840;17-sep-21;CSW;32548904;26512
2021;9;411;210620155;17-sep-21;166;32562327;26512
2021;9;411;210648259;18-sep-21;PSE;32562371;16610
2021;9;411;210913018;17-sep-21;CSW;32548904;21693
2021;9;411;210919700;18-sep-21;RM6;32562361;26512
2021;9;411;210961919;19-sep-21;RM6;32562364;27383
2021;9;411;211091412;17-sep-21;166;32562327;26512
2021;9;411;211179797;18-sep-21;AT3;32562286;16610
2021;9;411;211292823;19-sep-21;AT3;32562289;28402
2021;9;411;211633324;17-sep-21;CSW;32548904;16610
2021;9;411;211643203;17-sep-21;CSW;32548904;16610
2021;9;411;211684676;17-sep-21;166;32562327;17016
2021;9;411;211685353;17-sep-21;CSW;32548904;16610
2021;9;411;211783656;18-sep-21;PSE;32562371;49807
2021;9;411;212001210;18-sep-21;AT1;32562280;20332
2021;9;411;212040029;17-sep-21;166;32562327;19788
2021;9;411;212060877;18-sep-21;AT3;32562286;26533
2021;9;411;212102864;17-sep-21;CSW;32548904;17483
2021;9;411;212300824;17-sep-21;CSW;32548904;16610
2021;9;411;212334779;18-sep-21;AT3;32562286;28750
2021;9;411;212342084;19-sep-21;R5;32562293;27383
2021;9;411;212344648;17-sep-21;CSW;32548904;16610
2021;9;411;212596101;17-sep-21;CSW;32548904;16610
2021;9;411;212691053;18-sep-21;AT1;32562280;27558
2021;9;411;212811405;18-sep-21;166;32562328;16610
2021;9;411;212812282;18-sep-21;166;32562328;16610
2021;9;411;212870052;17-sep-21;166;32562327;18837
2021;9;411;213003733;18-sep-21;RM6;32562361;26512
2021;9;411;213017730;18-sep-21;AT3;32562286;27705
2021;9;411;213028496;17-sep-21;CSW;32548904;50510
2021;9;411;213060726;17-sep-21;CSW;32548904;18837
2021;9;411;213094671;19-sep-21;PSE;32562378;16610
2021;9;411;213537403;18-sep-21;AT1;32562280;18837
2021;9;411;213543244;18-sep-21;166;32562328;18837
2021;9;411;213549936;18-sep-21;AT1;32562280;17573
2021;9;411;213567110;19-sep-21;R5;32562293;26512
2021;9;411;213637260;18-sep-21;R5;32562292;18837
2021;9;411;213702405;17-sep-21;166;32562327;16610
2021;9;411;213782687;19-sep-21;RM6;32562364;19297
2021;9;411;213839458;18-sep-21;RM6;32562361;26512
2021;9;411;213860032;17-sep-21;CSW;32548904;26512
2021;9;411;213906157;17-sep-21;CSW;32548904;49807
2021;9;411;213915249;17-sep-21;CSW;32548904;26512
2021;9;411;213923654;18-sep-21;PSE;32562371;26512
2021;9;411;213933523;17-sep-21;CSW;32548904;16610
2021;9;411;213947520;17-sep-21;CSW;32548904;18837
2021;9;411;214012784;17-sep-21;CSW;32548904;63877
2021;9;411;214132399;18-sep-21;R57;32562297;18400
2021;9;411;214141481;18-sep-21;RM1;32562359;18410
2021;9;411;214193500;17-sep-21;166;32562327;16610
2021;9;411;214340228;17-sep-21;CSW;32548904;20074
2021;9;411;214372509;19-sep-21;RM1;32562365;63877
2021;9;411;214405304;17-sep-21;166;32562327;63877
2021;9;411;214456656;17-sep-21;50;32564618;63877
2021;9;411;214504394;17-sep-21;CSW;32548904;96167
2021;9;411;214733858;18-sep-21;PSE;32562371;63877
2021;9;411;266788961;17-sep-21;166;32562327;210893
2021;9;411;267200467;17-sep-21;CSW;32548904;27497
2021;9;411;267233525;17-sep-21;CSW;32548904;26512
2021;9;411;267439841;18-sep-21;AT1;32562280;245540
2021;9;411;267913226;17-sep-21;CSW;32548904;16610
2021;9;411;267953812;17-sep-21;CSW;32548904;17016
2021;9;411;268566733;17-sep-21;CSW;32548904;131849
2021;9;411;268688902;17-sep-21;166;32562327;17503
2021;9;411;268722643;18-sep-21;AT1;32562280;26518
2021;9;411;268764803;17-sep-21;CSW;32548904;27557
2021;9;411;269150973;17-sep-21;CSW;32548904;16610
2021;9;411;269499093;17-sep-21;CSW;32548904;19626
2021;9;411;269584976;17-sep-21;CSW;32548904;16610
2021;9;411;269660767;18-sep-21;AT3;32562286;63877
2021;9;411;269999908;17-sep-21;166;32562327;26512
2021;9;411;270245422;17-sep-21;166;32562327;54872
2021;9;411;270344502;19-sep-21;RM3;32562363;26512
2021;9;411;271585268;17-sep-21;CSW;32548904;16610
2021;9;411;271656195;19-sep-21;RM6;32562364;63877
2021;9;411;271660372;17-sep-21;CSW;32548904;27404
2021;9;411;271734640;19-sep-21;RM3;32562363;26512
2021;9;411;271886436;18-sep-21;AT1;32562280;17029
2021;9;411;272213059;17-sep-21;166;32562327;19312
2021;9;411;272560464;19-sep-21;RM6;32562364;26533
2021;9;411;272572907;17-sep-21;CSW;32548904;55193
2021;9;411;272646175;18-sep-21;PSE;32562371;27383
2021;9;411;272872398;17-sep-21;CSW;32548904;18837
2021;9;411;272877203;18-sep-21;AT3;32562286;26512
2021;9;411;273474753;18-sep-21;AT1;32562280;26512
2021;9;411;273632027;18-sep-21;166;32562328;18410
2021;9;411;273706205;19-sep-21;AT1;32562288;16610
2021;9;411;274074454;18-sep-21;PSE;32562371;49807
2021;9;411;274348256;17-sep-21;CSW;32548904;46842
2021;9;411;274583461;18-sep-21;166;32562328;26512
2021;9;411;275280688;17-sep-21;CSW;32548904;16610
2021;9;411;275624520;17-sep-21;CSW;32548904;63877
2021;9;411;276541019;17-sep-21;CSW;32548904;16610
2021;9;411;276704408;18-sep-21;RM3;32562360;42481
2021;9;411;276731774;17-sep-21;CSW;32548904;17028
2021;9;411;276826577;17-sep-21;CSW;32548904;18837
2021;9;411;278262161;18-sep-21;AT3;32562286;36181
2021;9;411;278352059;17-sep-21;CSW;32548904;63877
2021;9;411;278399114;17-sep-21;CSW;32548904;18837
2021;9;411;278460121;17-sep-21;CSW;32548904;18837
2021;9;411;278522866;18-sep-21;AT3;32562286;63877
2021;9;411;278526994;19-sep-21;RM6;32562364;27497
2021;9;411;279455016;19-sep-21;AT1;32562288;19297
2021;9;411;279799121;17-sep-21;CSW;32548904;220671
2021;9;411;279847869;17-sep-21;CSW;32548904;18837
2021;9;411;279959169;19-sep-21;AT1;32562288;16250
2021;9;411;280123100;18-sep-21;BT1;32562299;20799
2021;9;411;280341908;17-sep-21;CSW;32548904;18837
2021;9;411;280381504;18-sep-21;AT3;32562286;17064
2021;9;411;280438375;18-sep-21;R5;32562292;30341
2021;9;411;280484702;17-sep-21;CSW;32548904;18066
2021;9;411;280720431;17-sep-21;CSW;32548904;18852
2021;9;411;280975435;19-sep-21;BT1;32562300;27383
2021;9;411;281289942;17-sep-21;166;32562327;26512
2021;9;411;281423440;17-sep-21;CSW;32548904;6594
2021;9;411;281574459;18-sep-21;AT1;32562280;63910
2021;9;411;282394622;18-sep-21;AT1;32562280;31333
2021;9;411;282973789;17-sep-21;166;32562327;18837
2021;9;411;283226975;17-sep-21;CSW;32548904;63879
2021;9;411;283364864;18-sep-21;AT1;32562280;16610
2021;9;411;283405974;17-sep-21;CSW;32548904;16250
2021;9;411;283642743;17-sep-21;341;32564617;39
2021;9;411;283851469;18-sep-21;AT3;32562286;30055
2021;9;411;284237580;18-sep-21;AT3;32562286;63877
2021;9;411;284333219;17-sep-21;R79;32562325;53421
2021;9;411;284464580;18-sep-21;AT3;32562286;33647
2021;9;411;284761420;17-sep-21;CSW;32548904;17546
2021;9;411;284844890;18-sep-21;AT1;32562280;17029
2021;9;411;285197006;17-sep-21;166;32562327;49749
2021;9;411;285335632;17-sep-21;CSW;32548904;18837
2021;9;411;285358821;17-sep-21;CSW;32548904;18837
2021;9;411;285588072;17-sep-21;166;32562327;25894
2021;9;411;285598941;17-sep-21;CSW;32548904;18400
2021;9;411;285664963;17-sep-21;CSW;32548904;18837
2021;9;411;285698708;17-sep-21;CSW;32548904;20348
2021;9;411;285951034;18-sep-21;RM3;32562360;44903
2021;9;411;286016139;17-sep-21;CSW;32548904;16610
2021;9;411;286458547;17-sep-21;CSW;32548904;38967
2021;9;411;286661471;17-sep-21;CSW;32548904;17583
2021;9;411;286827101;19-sep-21;AT1;32562288;18837
2021;9;411;286854577;17-sep-21;CSW;32548904;18837
2021;9;411;286964203;18-sep-21;PSE;32562371;30191
2021;9;411;287082273;18-sep-21;AT3;32562286;16610
2021;9;411;287223240;17-sep-21;R79;32562325;26512
2021;9;411;287414782;18-sep-21;AT3;32562286;16545
2021;9;411;287472552;17-sep-21;166;32562327;18837
2021;9;411;287510211;18-sep-21;AT1;32562280;19298
2021;9;411;287521977;17-sep-21;CSW;32548904;19297
2021;9;411;287733034;19-sep-21;PSE;32562378;26512
2021;9;411;287762974;18-sep-21;RM6;32562361;17016
2021;9;411;288043313;19-sep-21;R5;32562293;19312
2021;9;411;288110012;17-sep-21;166;32562327;19075
2021;9;411;288113463;17-sep-21;CSW;32548904;18837
2021;9;411;288145644;17-sep-21;CSW;32548904;26512
2021;9;411;288190204;17-sep-21;166;32562327;18837
2021;9;411;288570504;19-sep-21;RM6;32562364;26512
2021;9;411;288620806;17-sep-21;CSW;32548904;58632
2021;9;411;288661289;17-sep-21;CSW;32548904;19803
2021;9;411;288849311;18-sep-21;AT1;32562280;27498
2021;9;411;289123291;18-sep-21;RM6;32562361;18837
2021;9;411;289536569;18-sep-21;AT1;32562280;18837
2021;9;411;289650482;18-sep-21;BT1;32562299;16610
2021;9;411;290183381;17-sep-21;166;32562327;26512
2021;9;411;290412682;18-sep-21;AT1;32562280;63877
2021;9;411;290673327;17-sep-21;CSW;32548904;19297
2021;9;411;290887958;19-sep-21;166;32562330;26518
2021;9;411;290933122;17-sep-21;CSW;32548904;18837
2021;9;411;291023039;17-sep-21;CSW;32548904;16610
2021;9;411;291295430;18-sep-21;AT1;32562280;16610
2021;9;411;291635154;18-sep-21;166;32562328;16610
2021;9;411;291892871;19-sep-21;PSE;32562378;63877
2021;9;411;291894435;18-sep-21;166;32562328;63877
2021;9;411;292003140;18-sep-21;RM6;32562361;133328
2021;9;411;292239183;19-sep-21;AT3;32562289;18845
2021;9;411;292302754;17-sep-21;CSW;32548904;17028
2021;9;411;293390100;18-sep-21;AT1;32562280;18001
2021;9;411;293889289;19-sep-21;AT1;32562288;16250
2021;9;411;294001394;18-sep-21;AT1;32562280;16610
2021;9;411;294045008;19-sep-21;PSE;32562378;16610
2021;9;411;294214238;17-sep-21;CSW;32548904;35079
2021;9;411;294262139;17-sep-21;CSW;32548904;16250
2021;9;411;294266267;17-sep-21;CSW;32548904;16611
2021;9;411;294327215;17-sep-21;CSW;32548904;13969
2021;9;411;294378567;17-sep-21;CSW;32548904;78170
2021;9;411;294440351;17-sep-21;CSW;32548904;17016
2021;9;411;294452894;17-sep-21;CSW;32548904;16610
2021;9;411;294490816;17-sep-21;CSW;32548904;25847
2021;9;411;294919692;17-sep-21;CSW;32548904;16610
2021;9;411;294971770;17-sep-21;CSW;32548904;17555
2021;9;411;295008712;17-sep-21;CSW;32548904;16250
2021;9;411;296553146;18-sep-21;RM6;32562361;27705
2021;9;411;298842699;17-sep-21;166;32562327;24683
2021;9;411;298922608;17-sep-21;CSW;32548904;18837
2021;9;411;298924272;18-sep-21;RM6;32562361;26512
2021;9;411;299038055;17-sep-21;CSW;32548904;26918
2021;9;411;299119851;17-sep-21;CSW;32548904;109080
2021;9;411;299204834;17-sep-21;CSW;32548904;63877
2021;9;411;299549626;17-sep-21;166;32562327;27383
2021;9;411;299831892;17-sep-21;CSW;32548904;20784
2021;9;411;299863173;18-sep-21;AT1;32562280;63877
2021;9;411;300247406;17-sep-21;CSW;32548904;16610
2021;9;411;300544456;18-sep-21;AT1;32562280;18837
2021;9;411;300588170;17-sep-21;CSW;32548904;19828
2021;9;411;300660833;17-sep-21;CSW;32548904;63877
2021;9;411;300764828;17-sep-21;CSW;32548904;26512
2021;9;411;301180615;18-sep-21;AT3;32562286;45389
2021;9;411;301271390;18-sep-21;AT4;32562287;31180
2021;9;411;301286174;18-sep-21;AT1;32562280;31180
2021;9;411;301297820;17-sep-21;CSW;32548904;31180
2021;9;411;301304295;17-sep-21;CSW;32548904;606461
2021;9;411;301477606;18-sep-21;AT3;32562286;31180
2021;9;411;301739975;18-sep-21;AT1;32562280;29970
2021;9;411;301913069;17-sep-21;CSW;32548904;26512
2021;9;411;302296902;18-sep-21;BT1;32562299;18837
2021;9;411;302966724;18-sep-21;PSE;32562371;63877
2021;9;411;303028588;17-sep-21;166;32562327;18837
2021;9;411;303344699;18-sep-21;AT1;32562280;16610
2021;9;411;303580581;18-sep-21;AT3;32562286;16853
2021;9;411;303660500;19-sep-21;AT3;32562289;19298
2021;9;411;303827007;19-sep-21;AT1;32562288;48781
2021;9;411;303886664;18-sep-21;BT1;32562299;27557
2021;9;411;303910426;17-sep-21;CSW;32548904;29857
2021;9;411;304084743;19-sep-21;166;32562330;20294
2021;9;411;304314821;18-sep-21;PSE;32562371;31479
2021;9;411;304326264;18-sep-21;AT1;32562280;26512
2021;9;411;304333892;17-sep-21;CSW;32548904;26512
2021;9;411;304397354;19-sep-21;R5;32562293;16610
2021;9;411;304794161;18-sep-21;RM3;32562360;66646
2021;9;411;305068982;18-sep-21;AT1;32562280;18837
2021;9;411;305133117;18-sep-21;AT1;32562280;54312
2021;9;411;305156206;18-sep-21;AT1;32562280;37634
2021;9;411;305563992;17-sep-21;CSW;32548904;19839
2021;9;411;305565456;17-sep-21;CSW;32548904;20363
2021;9;411;305566233;17-sep-21;CSW;32548904;20294
2021;9;411;305675192;17-sep-21;166;32562327;18410
2021;9;411;307746827;18-sep-21;AT1;32562280;26533
2021;9;411;307804534;18-sep-21;BT1;32562299;37925
2021;9;411;307926603;17-sep-21;CSW;32548904;17065
2021;9;411;308089274;17-sep-21;CSW;32548904;63877
2021;9;411;308367253;18-sep-21;AT3;32562286;27383
2021;9;411;308375568;18-sep-21;166;32562328;18837
2021;9;411;308382196;19-sep-21;166;32562330;45389
2021;9;411;309337495;19-sep-21;166;32562330;19338
2021;9;411;309674021;17-sep-21;CSW;32548904;101846
2021;9;411;310323144;18-sep-21;PSE;32562371;16610
2021;9;411;310747178;17-sep-21;CSW;32548904;18837
2021;9;411;310894159;18-sep-21;PSE;32562371;34727
2021;9;411;311054106;18-sep-21;AT3;32562286;26512
2021;9;411;311550803;18-sep-21;AT3;32562286;26533
2021;9;411;311975704;19-sep-21;PSE;32562378;27497
2021;9;411;311985683;17-sep-21;CSW;32548904;21374
2021;9;411;312359361;17-sep-21;CSW;32548904;48589
2021;9;411;312560621;18-sep-21;PSE;32562371;26512
2021;9;411;313226395;18-sep-21;AT1;32562280;16610
2021;9;411;313264417;18-sep-21;AT3;32562286;54717
2021;9;411;313433547;18-sep-21;AT1;32562280;26512
2021;9;411;314479784;19-sep-21;PSE;32562378;44451
2021;9;411;314652991;18-sep-21;166;32562328;18837
2021;9;411;314789944;18-sep-21;AT3;32562286;27002
2021;9;411;315662719;18-sep-21;AT1;32562280;16610
2021;9;411;316038961;17-sep-21;CSW;32548904;27383
2021;9;411;316807773;18-sep-21;AT1;32562280;18837
2021;9;411;317313558;18-sep-21;AT1;32562280;27497
2021;9;411;317390399;18-sep-21;166;32562328;18837
2021;9;411;317651871;17-sep-21;CSW;32548904;16610
2021;9;411;317668219;17-sep-21;CSW;32548904;59930
2021;9;411;317672406;17-sep-21;CSW;32548904;16647
2021;9;411;317689844;17-sep-21;CSW;32548904;16610
2021;9;411;317715170;19-sep-21;AT1;32562288;18837
2021;9;411;318001583;19-sep-21;RM6;32562364;66646
2021;9;411;318157507;17-sep-21;CSW;32548904;18837
2021;9;411;318756402;18-sep-21;AT1;32562280;26512
2021;9;411;318858823;17-sep-21;CSW;32548904;38119
2021;9;411;319037841;19-sep-21;RM6;32562364;26512
2021;9;411;319194701;18-sep-21;166;32562328;18837
2021;9;411;319268979;18-sep-21;AT4;32562287;26412
2021;9;411;319402477;17-sep-21;CSW;32548904;18837
2021;9;411;319592295;18-sep-21;AT3;32562286;59444
2021;9;411;319944542;17-sep-21;R79;32562325;87647
2021;9;411;319988266;17-sep-21;166;32562327;26512
2021;9;411;320050876;17-sep-21;R79;32562325;19243
2021;9;411;320339552;17-sep-21;CSW;32548904;25894
2021;9;411;320416120;19-sep-21;AT4;32562290;16610
2021;9;411;320521851;17-sep-21;CSW;32548904;26512
2021;9;411;320788398;18-sep-21;AT1;32562280;16250
2021;9;411;320789175;18-sep-21;BT1;32562299;26512
2021;9;411;320872594;18-sep-21;AT1;32562280;20583
2021;9;411;320922896;18-sep-21;166;32562328;54717
2021;9;411;321329532;18-sep-21;AT3;32562286;16646
2021;9;411;321424494;17-sep-21;CSW;32548904;16610
2021;9;411;321570498;18-sep-21;166;32562328;44623
2021;9;411;321690003;17-sep-21;CSW;32548904;27705
2021;9;411;321895532;19-sep-21;PSE;32562378;155563
2021;9;411;322047284;17-sep-21;166;32562327;19418
2021;9;411;322257787;18-sep-21;PSE;32562371;18837
2021;9;411;322292468;18-sep-21;R5;32562292;17461
2021;9;411;322473021;18-sep-21;PSE;32562371;78007
2021;9;411;322640497;17-sep-21;CSW;32548904;16250
2021;9;411;322656058;18-sep-21;PSE;32562371;137812
2021;9;411;322698208;17-sep-21;CSW;32548904;18845
2021;9;411;322864097;17-sep-21;CSW;32548904;18837
2021;9;411;323063853;18-sep-21;166;32562328;17016
2021;9;411;323156092;17-sep-21;CSW;32548904;20629
2021;9;411;323164407;19-sep-21;AT3;32562289;18837
2021;9;411;323340055;17-sep-21;CSW;32548904;66646
2021;9;411;323365708;18-sep-21;BT1;32562299;27499
2021;9;411;324456332;18-sep-21;PSE;32562371;18837
2021;9;411;324484595;17-sep-21;CSW;32548904;53029
2021;9;411;324789791;18-sep-21;BT1;32562299;19343
2021;9;411;325018001;17-sep-21;166;32562327;18837
2021;9;411;325546089;18-sep-21;166;32562328;16610
2021;9;411;325608814;17-sep-21;CSW;32548904;32358
2021;9;411;325696301;17-sep-21;CSW;32548904;18837
2021;9;411;325718550;18-sep-21;AT3;32562286;27477
2021;9;411;325719337;18-sep-21;AT3;32562286;26512
2021;9;411;325977731;19-sep-21;RM3;32562363;26512
2021;9;411;326312669;17-sep-21;CSW;32548904;18837
2021;9;411;326346404;17-sep-21;CSW;32548904;48781
2021;9;411;326594939;17-sep-21;166;32562327;19882
2021;9;411;326661638;19-sep-21;PSE;32562378;16610
2021;9;411;326662415;19-sep-21;PSE;32562378;16610
2021;9;411;326786158;17-sep-21;CSW;32548904;26512
2021;9;411;327818125;17-sep-21;CSW;32548904;26512
2021;9;411;328350409;17-sep-21;CSW;32548904;243269
2021;9;411;328705907;17-sep-21;CSW;32548904;26512
2021;9;411;328747157;18-sep-21;RM3;32562360;27559
2021;9;411;328825502;18-sep-21;AT3;32562286;34727
2021;9;411;328930333;17-sep-21;CSW;32548904;31195
2021;9;411;329486524;17-sep-21;R79;32562325;26512
2021;9;411;329670497;18-sep-21;166;32562328;18410
2021;9;411;329946853;17-sep-21;CSW;32548904;16611
2021;9;411;330149644;18-sep-21;AT3;32562286;16610
2021;9;411;330151267;18-sep-21;AT3;32562286;26512
2021;9;411;330566109;18-sep-21;AT1;32562280;27674
2021;9;411;330669307;18-sep-21;AT1;32562280;26512
2021;9;411;330691778;17-sep-21;166;32562327;26606
2021;9;411;330693332;18-sep-21;AT1;32562280;18871
2021;9;411;330700607;17-sep-21;CSW;32548904;26512
2021;9;411;332576886;18-sep-21;166;32562328;19398
2021;9;411;333340802;18-sep-21;BT1;32562299;63877
2021;9;411;333463858;18-sep-21;AT1;32562280;26533
2021;9;411;333656754;17-sep-21;CSW;32548904;26533
2021;9;411;333846409;18-sep-21;166;32562328;16624
2021;9;411;333897751;18-sep-21;AT3;32562286;19297
2021;9;411;334051016;18-sep-21;AT1;32562280;36908
2021;9;411;334213618;17-sep-21;CSW;32548904;16610
2021;9;411;334226838;19-sep-21;PSE;32562378;66646
2021;9;411;334421557;18-sep-21;PSE;32562371;63877
2021;9;411;334585786;17-sep-21;CSW;32548904;19310
2021;9;411;334743250;18-sep-21;AT1;32562280;86512
2021;9;411;334744037;18-sep-21;AT1;32562280;16177
2021;9;411;334826510;19-sep-21;RM3;32562363;27705
2021;9;411;334864642;17-sep-21;CSW;32548904;18362
2021;9;411;334929728;18-sep-21;AT3;32562286;28820
2021;9;411;335007102;17-sep-21;CSW;32548904;18837
2021;9;411;335361235;17-sep-21;166;32562327;36181
2021;9;411;335505453;18-sep-21;RM1;32562359;26512
2021;9;411;335757106;17-sep-21;CSW;32548904;20429
2021;9;411;335764734;17-sep-21;CSW;32548904;122861
2021;9;411;335772049;17-sep-21;CSW;32548904;41529
2021;9;411;335790223;18-sep-21;AT3;32562286;18837
2021;9;411;335857973;18-sep-21;AT1;32562280;34265
2021;9;411;335964368;17-sep-21;CSW;32548904;26512
2021;9;411;335969273;19-sep-21;166;32562330;27677
2021;9;411;336171439;17-sep-21;CSW;32548904;17016
2021;9;411;336356120;18-sep-21;AT1;32562280;16250
2021;9;411;336511153;18-sep-21;AT1;32562280;18410
2021;9;411;336740617;17-sep-21;CSW;32548904;19312
2021;9;411;336966781;17-sep-21;CSW;32548904;18410
2021;9;411;337212508;18-sep-21;166;32562328;30194
2021;9;411;337517704;17-sep-21;CSW;32548904;16932
2021;9;411;337604341;17-sep-21;CSW;32548904;17249
2021;9;411;337971604;18-sep-21;AT3;32562286;16610
2021;9;411;338009423;17-sep-21;CSW;32548904;63877
2021;9;411;338449277;19-sep-21;166;32562330;17016
2021;9;411;338457582;19-sep-21;166;32562330;18837
2021;9;411;338583838;17-sep-21;CSW;32548904;18837
2021;9;411;338712372;17-sep-21;166;32562327;26512
2021;9;411;339048191;17-sep-21;CSW;32548904;19405
2021;9;411;339271963;18-sep-21;AT3;32562286;17016
2021;9;411;339346918;17-sep-21;CSW;32548904;39352
2021;9;411;339776793;18-sep-21;AT1;32562280;54216
2021;9;411;339976317;17-sep-21;166;32562327;17028
2021;9;411;340348238;17-sep-21;CSW;32548904;18837
2021;9;411;340349015;17-sep-21;166;32562327;18837
2021;9;411;340445654;17-sep-21;CSW;32548904;19343
2021;9;411;340453069;19-sep-21;AT1;32562288;16610
2021;9;411;340474694;18-sep-21;AT1;32562280;36408
2021;9;411;340977850;17-sep-21;CSW;32548904;27982
2021;9;411;341105526;17-sep-21;CSW;32548904;16610
2021;9;411;341147786;17-sep-21;CSW;32548904;19828
2021;9;411;341172598;18-sep-21;R5;32562292;17448
2021;9;411;341309388;19-sep-21;RM6;32562364;19327
2021;9;411;341387906;18-sep-21;AT3;32562286;27499
2021;9;411;341457046;17-sep-21;166;32562327;26533
2021;9;411;341491940;17-sep-21;CSW;32548904;27558
2021;9;411;341624502;18-sep-21;AT1;32562280;18837
2021;9;411;341631030;17-sep-21;CSW;32548904;19297
2021;9;411;341712836;17-sep-21;CSW;32548904;17907
2021;9;411;341735925;17-sep-21;CSW;32548904;27926
2021;9;411;341818395;18-sep-21;PSE;32562371;27497
2021;9;411;342041186;18-sep-21;AT1;32562280;63186
2021;9;411;342281306;19-sep-21;166;32562330;17046
2021;9;411;342313414;19-sep-21;AT1;32562288;17016
2021;9;411;342409004;18-sep-21;PSE;32562371;27557
2021;9;411;342773906;18-sep-21;BT1;32562299;59018
2021;9;411;342980068;17-sep-21;CSW;32548904;16610
2021;9;411;343017000;17-sep-21;CSW;32548904;17046
2021;9;411;343397683;17-sep-21;166;32562327;16610
2021;9;411;343415604;18-sep-21;R5;32562292;16747
2021;9;411;343475038;18-sep-21;R5;32562292;27557
2021;9;411;343503928;19-sep-21;AT1;32562288;17029
2021;9;411;343515361;18-sep-21;R5;32562292;17164
2021;9;411;343544301;19-sep-21;RM6;32562364;18837
2021;9;411;343692069;19-sep-21;166;32562330;63877
2021;9;411;343748053;18-sep-21;AT1;32562280;16611
2021;9;411;343829859;17-sep-21;166;32562327;16610
2021;9;411;343848810;18-sep-21;166;32562328;17587
2021;9;411;343866004;18-sep-21;AT3;32562286;54717
2021;9;411;344008877;17-sep-21;CSW;32548904;16610
2021;9;411;344037707;17-sep-21;CSW;32548904;63877
2021;9;411;344073275;19-sep-21;166;32562330;18798
2021;9;411;344098928;19-sep-21;AT1;32562288;16610
2021;9;411;344178947;17-sep-21;CSW;32548904;18845
2021;9;411;344180560;18-sep-21;AT1;32562280;16832
2021;9;411;344408025;18-sep-21;AT4;32562287;17510
2021;9;411;344574977;17-sep-21;166;32562327;18837
2021;9;411;344702624;17-sep-21;CSW;32548904;442055
2021;9;411;344717408;18-sep-21;166;32562328;25894
2021;9;411;344727387;18-sep-21;PSE;32562371;63877
2021;9;411;344750525;18-sep-21;PSE;32562371;41061
2021;9;411;344862825;18-sep-21;PSE;32562371;18837
2021;9;411;344968384;18-sep-21;RM6;32562361;19297
2021;9;411;345085567;17-sep-21;CSW;32548904;26533
2021;9;411;345121862;18-sep-21;AT1;32562280;27497
2021;9;411;345187998;17-sep-21;CSW;32548904;10515
2021;9;411;345189552;17-sep-21;CSW;32548904;16610
2021;9;411;345190398;17-sep-21;R79;32562325;27557
2021;9;411;345638125;18-sep-21;AT3;32562286;27404
2021;9;411;346027646;17-sep-21;CSW;32548904;51660
2021;9;411;346226493;19-sep-21;RM6;32562364;63877
2021;9;411;346449206;17-sep-21;166;32562327;17016
